iso3,iso_year,iso_week,temp_c,dewpoint_c,temp_min_c,temp_max_c,temp_range_c,humidity_pct,wind_ms,precip_mm,conv_precip_mm,ls_precip_mm,evap_mm,water_vapour,solar_wm2,uv_wm2,thermal_wm2,cloud_cover,msl_pa,blh_m
AFG,2014,1,5.020042896270752,-10.678927803039551,2.54064679145813,6.162606716156006,0.7307132720947266,37.683593368530275,2.381753945350647,0.013059184915618971,0.005149072338099359,0.007921649666968733,0.04862590227276087,4.7645592212677,190.32728576660156,18.502444458007812,229.04287109375,0.20594128370285034,102302.39375,513.5628234863282
AFG,2014,2,2.4213781697409495,-6.804892539978027,0.0410916730761528,6.4646430015563965,0.6452625138419015,54.96051297869001,2.3611216885702953,0.33369372150627896,0.0734944511204958,0.26019158045528457,0.1613236777484417,6.295866693769183,166.50359562465124,17.778756277901785,247.9065878731864,0.6105075254371124,102317.4296875,424.2454746791295
AFG,2014,3,7.0083810942513605,-4.258721215384347,4.827300071716309,9.241410255432129,0.6174286518778119,48.135362897600444,2.3885474034718106,0.08173142608029593,0.022349819191731513,0.05937391567749728,0.17986341007053852,6.738144193376813,207.528812953404,21.566939217703684,252.94156755719865,0.49302111459629877,102178.91294642857,572.9332624162946
AFG,2014,4,9.539744445255824,-0.5822694434651307,6.137082099914551,11.515168190002441,0.48403296726090567,54.400821685791016,2.2153392348970686,0.27056663564871997,0.1553335481439717,0.11521770397666842,0.23659776709973812,9.549455915178571,210.91837855747767,22.686995642525808,276.7252720424107,0.5154798584324973,101907.01674107143,667.8182547433036
AFG,2014,5,9.68960806301662,-2.909919721739633,-3.346299648284912,14.466056823730469,0.5171963359628405,50.26923343113491,2.8544059821537564,0.9795004305306065,0.39500189854970813,0.5845408351306105,0.17867725528776646,9.028149741036552,239.41641671316964,25.831138338361466,275.7544163295201,0.5255432171480996,101861.953125,776.2018040248325
AFG,2014,6,-2.2650554478168488,-9.40484973362514,-4.4365315437316895,0.599867045879364,0.4559036110128675,62.647820063999724,2.4998305354799544,0.4317068333621137,0.18865446746349335,0.24305620760424063,0.22426321357488632,5.444238083703177,281.25750950404574,30.80208342415946,228.4532514299665,0.44553532830572556,102274.35379464286,440.4851597377232
AFG,2014,7,4.937620026724679,-10.035096849714007,0.8814517855644226,8.235901832580566,0.4504190555640629,37.6383421761649,2.70637093271528,0.0009536743273201864,2.6918227376881987e-05,0.0009152197199000511,0.2976304925978184,3.5269602366856168,363.8322187151228,37.317994253976,215.85161917550224,0.14877459970635495,101884.859375,629.1544451032366
AFG,2014,8,10.135364123753138,-4.373926656586783,7.396906852722168,11.051753997802734,0.4297562667301723,43.27895491463797,2.72928363936288,0.16910799198012683,0.11927081392786931,0.0498679377597,0.26912175863981247,6.803821972438267,333.0134844098772,36.005988529750276,261.7876521519252,0.441492392548493,101820.13616071429,930.1904645647321
AFG,2014,9,10.622881753104073,-5.656723294939313,8.15807056427002,11.753134727478027,0.3764126683984484,38.77996826171875,2.971171123640878,0.16820815130085975,0.08148916310165077,0.08676129001651134,0.23152131401002407,6.409349782126291,365.26271275111606,38.94548470633371,257.71756417410717,0.37487855713282314,101839.65066964286,1043.973432268415
AFG,2014,10,13.862049239022392,-1.7582721837929316,9.967690467834473,16.57575035095215,0.4192561209201813,42.34854234967913,3.116734198161534,0.5321656470187008,0.39086418005172163,0.14134376152651384,0.2620019502937794,9.548397813524518,363.2733067103795,39.961077553885325,285.23787580217635,0.4355198017188481,101633.81919642857,1382.2276611328125
AFG,2014,11,12.04788603101458,-1.6860435690198625,7.314076900482178,17.840599060058594,0.4708970529692514,49.219232014247346,3.8224024091448103,2.2853651244658977,1.2975045866332948,0.9877220303169452,0.4272887296974659,11.436561277934484,324.2153647286551,35.86218125479562,291.7600620814732,0.5860552117228508,101509.81696428571,977.7569928850446
AFG,2014,12,14.326563562665667,2.3547397681644986,6.796907424926758,17.096364974975586,0.3976259061268398,51.61198098318918,3.245648520333426,0.9594194498495199,0.6034566405578516,0.35596663021897257,0.7894426360726357,11.342494010925293,380.5145525251116,42.08526502336775,295.98095267159596,0.48391181443418774,101436.61495535714,963.8247680664062
AFG,2014,13,13.477668830326625,-1.9388399539249284,6.869653701782227,19.158044815063477,0.30219363953386036,40.75262968880789,2.625589541026524,0.25127010862343013,0.15914824770879932,0.0921987747278763,0.7113825604319572,8.090694904327393,433.925789969308,47.433394295828684,276.25323268345426,0.33061569929122925,101526.66183035714,1360.1602347237724
AFG,2014,14,16.21173463548933,3.6450153238007,14.369597434997559,20.18342399597168,0.5208010332924979,51.32524108886719,3.719109671456473,1.1861478183418512,0.8475511404685676,0.3387697248654149,0.62062968313694,13.35261937550136,367.9024396623884,41.72587285723005,316.25787353515625,0.5763134988290923,101138.45424107143,1304.592276436942
AFG,2014,15,19.991292544773646,1.4310926997235842,14.51628303527832,22.77461051940918,0.3833225837775639,35.86724581037249,3.4739579132625034,0.23143522010650486,0.21833373271510936,0.013128403457812965,0.7489531263709068,10.131049905504499,479.14193289620533,52.692222595214844,301.2020263671875,0.36780896144253866,101457.41964285714,1576.6116594587054
AFG,2014,16,21.594147545950754,1.533708589417594,19.114639282226562,22.66826820373535,0.44664937257766724,33.712163652692524,3.4092425959450856,0.6813695312594064,0.6416882149351295,0.03966977435629815,0.5840770453214645,11.757588250296456,457.77733939034596,50.70949009486607,314.7403346470424,0.5056596781526294,101210.59263392857,1874.8277239118304
AFG,2014,17,23.817503792898997,4.089334760393415,21.56470489501953,26.863584518432617,0.4166386361633028,34.21936852591379,2.856351273400443,0.7898038310813718,0.6867070395674091,0.1031660280059441,0.6559941917657852,13.589102063860212,456.74087960379467,51.12975474766323,331.7722691127232,0.44880810379981995,101217.22991071429,1975.2710484095983
AFG,2014,18,26.765795026506698,5.759606157030378,25.321115493774414,28.072328567504883,0.5932667766298566,33.1173038482666,3.134845358984811,1.3743292726576328,1.3033651541918516,0.07096413779072464,0.6058033779263496,16.907084601266043,411.3402622767857,46.712615966796875,355.6085117885045,0.7125618202345712,100750.53794642857,2326.9246651785716
AFG,2014,19,24.636786324637278,5.846931559698922,21.83919334411621,26.49479866027832,0.5411218064171928,36.90053967067173,3.7314670085906982,1.4464547634124756,1.3026229664683342,0.14383561967406422,0.6251782104372978,16.771902629307338,432.2457493373326,48.651701245989116,346.95338657924106,0.5894492013113839,100816.52120535714,2099.6949288504466
AFG,2014,20,24.748519080025808,1.757823875972203,20.417428970336914,27.922189712524414,0.4711378238030842,29.39571135384696,3.6830597264426097,1.113291700836271,1.0182626973837614,0.09519823432674457,0.702337235212326,12.549408640180316,468.36399623325894,51.16630935668945,329.03173392159596,0.43955086757029804,100652.37723214286,2008.9532645089287
AFG,2014,21,27.394784382411412,1.658711084297725,24.608055114746094,28.849275588989258,0.35777795740536283,23.182616915021622,3.8707333973475864,0.3455915790400468,0.3386428295634687,0.006960284170418163,0.7440174669027328,12.576146398271833,514.559831891741,55.941253662109375,334.3732430594308,0.3538472375699452,100935.24665178571,2382.7385602678573
