iso3,iso_year,iso_week,temp_c,dewpoint_c,temp_min_c,temp_max_c,temp_range_c,humidity_pct,wind_ms,precip_mm,conv_precip_mm,ls_precip_mm,evap_mm,water_vapour,solar_wm2,uv_wm2,thermal_wm2,cloud_cover,msl_pa,blh_m
AFG,2009,53,9.752599080403646,-0.2549012104670207,7.5524163246154785,10.920123100280762,0.809491237004598,52.96089172363281,2.8349926471710205,0.27597335491736885,0.18150960191360355,0.09444452401658054,0.08932109363377094,9.344908396402994,152.99173227945963,16.126452445983887,275.9960632324219,0.5080038209756216,101537.875,504.30869547526044
AFG,2010,1,7.829197338649204,-3.288581771509988,2.8586690425872803,11.480326652526855,0.691500757421766,48.4450798034668,2.666113921574184,0.013151476458006073,0.0,0.013143785479769576,0.22286132350564003,5.569725922175816,203.41316659109933,19.897942679268972,240.44478280203683,0.20611466680254256,102135.1484375,407.8979252406529
AFG,2010,2,10.117480891091484,-5.67696704183306,4.34452486038208,13.079915046691895,0.771103390625545,36.94411250523159,2.175158773149763,0.0024918587660067715,0.0023764948764437577,0.00012305474956519902,0.1711788885295391,5.5131623063768656,219.8624529157366,21.866642815726145,247.90925816127233,0.4663111977279186,102129.22767857143,364.47447422572543
AFG,2010,3,11.866958618164062,-0.6045574460710798,9.246221542358398,14.392121315002441,0.5978545461382184,48.59639630998884,2.339562807764326,0.272066353705668,0.11726733029354364,0.1547490411412582,0.17729836329817772,8.69184412275042,223.62442234584265,23.096405846732004,274.36844744001115,0.49026637205055784,101911.08370535714,547.4461408342634
AFG,2010,4,9.692764622824532,-2.436727660042899,5.752871513366699,12.862893104553223,0.5482210176331657,48.76858575003488,2.9036525317600796,0.6353470555695822,0.461063077673316,0.17429936250664468,0.22426766715943813,7.448057106563023,250.80951363699776,26.456554685320175,265.0264892578125,0.45547211170196533,101713.84375,746.3358067103794
AFG,2010,5,10.846940244947161,0.7433029924120221,6.658346652984619,13.309759140014648,0.562994761126382,57.493334089006694,3.301503896713257,1.7038853075955558,1.2696250323206186,0.4341602365620929,0.25763888843357563,12.284708227430071,221.57195608956474,25.050025394984655,296.3114013671875,0.683507468019213,101361.92410714286,780.2120448521206
AFG,2010,6,3.060357457825116,-7.632425444466727,-1.441443681716919,5.670229911804199,0.4722918655191149,51.938585553850444,3.256037030901228,0.28362581944384146,0.06800313107669353,0.2156073084443051,0.38026631996035576,5.753870282854352,304.2517569405692,33.01137324741909,241.96065630231584,0.4798387794622353,102269.78683035714,695.6249433244977
AFG,2010,7,10.714333525459681,-5.651697959218707,-1.4862385988235474,17.068044662475586,0.5618590542248317,39.317992619105745,3.158249616622925,0.18154420529026538,0.15283400123007596,0.028702520665319753,0.3268599808216095,8.604338731084551,340.2140415736607,36.319001879010884,260.22255161830356,0.36120098709527937,101738.29910714286,658.7525285993304
AFG,2010,8,14.533444268362862,3.368157454899379,12.736867904663086,16.946496963500977,0.5024814861161369,55.62126541137695,3.334543125970023,1.4712887592613697,1.2888946421444416,0.1821287227794528,0.4179533086717129,13.064986637660436,294.75553240094865,33.976222719464985,309.6168910435268,0.7111323475837708,101045.14620535714,1049.8805977957588
AFG,2010,9,13.935971532549177,1.5203532363687242,11.712796211242676,15.603755950927734,0.3859854851450239,50.369790758405415,2.879504237856184,0.5940314134932123,0.4027005239040591,0.19131168310923385,0.5330380201339722,10.304104123796735,356.80064174107144,39.196867261614116,289.44417898995533,0.4416958157505308,101281.59486607143,1130.07666015625
