iso3,iso_year,iso_week,dengue_lag6w,dengue_lag8w,dengue_lag10w,dengue_lag12w,dengue_lag14w,dengue_roll4w,dengue_roll8w,temp_c_dengue_lag0w,humidity_pct_dengue_lag2w,dewpoint_c_dengue_lag0w,precip_mm_dengue_lag0w,sin_week,cos_week,quarter,who_region_enc,dengue_log1p
PHL,2013,8,7.897668150726906,0.0,0.0,0.0,0.0,7.939749116415922,6.939244759026952,25.38965034484864,83.45023345947266,22.35449981689453,5.450913906097412,0.8229838658936564,0.5680647467311559,1,5,7.866722285136729
PHL,2013,9,7.897668150726906,7.959625305098115,0.0,0.0,0.0,7.920661508380621,7.922585044669043,26.132362365722656,83.45023345947266,22.785627365112305,3.780331134796143,0.8854560256532099,0.4647231720437686,1,5,7.839131648274333
PHL,2013,10,7.943072717277933,7.897668150726906,0.0,0.0,0.0,7.905470589664272,7.9075233375660705,26.132362365722656,83.45023345947266,22.785627365112305,3.780331134796143,0.9350162426854148,0.35460488704253557,1,5,7.859413154693583
PHL,2013,11,7.89989532313973,7.897668150726906,7.959625305098115,0.0,0.0,7.875660446066985,7.902741463061905,26.132362365722656,81.9767837524414,22.785627365112305,3.780331134796143,0.970941817426052,0.23931566428755804,1,5,7.719573989259581
PHL,2013,12,7.978653729082731,7.943072717277933,7.897668150726906,0.0,0.0,7.821210269341057,7.880479692878489,26.132362365722656,81.9767837524414,22.785627365112305,3.780331134796143,0.992708874098054,0.120536680255323,1,5,7.665284718471351
PHL,2013,13,7.937374696163295,7.89989532313973,7.897668150726906,7.959625305098115,0.0,7.770850877674713,7.8457561930276665,26.132362365722656,81.9767837524414,22.785627365112305,3.780331134796143,1.0,-1.6081226496766364e-16,1,5,7.57095858316901
PHL,2013,14,7.866722285136729,7.978653729082731,7.943072717277933,7.897668150726906,0.0,7.703807611398382,7.804639100531326,27.161333084106445,81.9767837524414,23.61077690124512,4.615617275238037,0.992708874098054,-0.12053668025532288,2,5,7.547501682814967
PHL,2013,15,7.839131648274333,7.937374696163295,7.89989532313973,7.897668150726906,7.959625305098115,7.625829743428728,7.750745094747856,27.161333084106445,81.9767837524414,23.61077690124512,4.615617275238037,0.9709418174260521,-0.2393156642875575,2,5,7.535830462798367
PHL,2013,16,7.859413154693583,7.866722285136729,7.978653729082731,7.943072717277933,7.897668150726906,7.5798938618134235,7.70055206557724,27.161333084106445,81.12889862060547,23.61077690124512,4.615617275238037,0.9350162426854148,-0.35460488704253545,2,5,7.441906728051625
PHL,2013,17,7.719573989259581,7.839131648274333,7.937374696163295,7.89989532313973,7.897668150726906,7.524049364208492,7.647450120941602,27.161333084106445,81.12889862060547,23.61077690124512,4.615617275238037,0.8854560256532099,-0.4647231720437685,2,5,7.539027055823995
PHL,2013,18,7.665284718471351,7.859413154693583,7.866722285136729,7.978653729082731,7.943072717277933,7.5160664823722385,7.609937046885309,27.21881484985352,81.12889862060547,24.03203582763672,7.682355403900146,0.8229838658936565,-0.5680647467311557,2,5,7.590852123688581
PHL,2013,19,7.57095858316901,7.719573989259581,7.839131648274333,7.937374696163295,7.89989532313973,7.526904092590642,7.576366918009684,27.21881484985352,81.12889862060547,24.03203582763672,7.682355403900146,0.7485107481711013,-0.663122658240795,2,5,7.640123172695364
PHL,2013,20,7.547501682814967,7.665284718471351,7.859413154693583,7.866722285136729,7.978653729082731,7.552977270064892,7.566435565939157,27.21881484985352,82.84378051757812,24.03203582763672,7.682355403900146,0.6631226582407952,-0.7485107481711012,2,5,7.720017940432244
PHL,2013,21,7.535830462798367,7.57095858316901,7.719573989259581,7.839131648274333,7.937374696163295,7.622505073160046,7.57327721868427,27.21881484985352,82.84378051757812,24.03203582763672,7.682355403900146,0.5680647467311558,-0.8229838658936564,2,5,7.823245690685523
PHL,2013,22,7.441906728051625,7.547501682814967,7.665284718471351,7.859413154693583,7.866722285136729,7.693559731875428,7.604813107123833,26.77732276916504,82.84378051757812,24.0027084350586,11.41246509552002,0.46472317204376906,-0.8854560256532096,2,5,7.899153483343097
