iso3,iso_year,iso_week,temp_c,dewpoint_c,temp_min_c,temp_max_c,temp_range_c,humidity_pct,wind_ms,precip_mm,conv_precip_mm,ls_precip_mm,evap_mm,water_vapour,solar_wm2,uv_wm2,thermal_wm2,cloud_cover,msl_pa,blh_m
AFG,2015,1,11.326153993606567,-6.368061125278473,9.136106491088867,12.608183860778809,0.7635256797075272,32.71077919006348,2.4023786187171936,0.048129789531230927,0.0335670281201601,0.014551224652677774,0.040927642956376076,6.3298826813697815,184.15226364135742,18.06649684906006,253.33771896362305,0.30959971714764833,101707.310546875,498.10154724121094
AFG,2015,2,13.261189188276019,-3.0316410873617445,11.625844955444336,15.876771926879883,0.754577500479562,38.79560252598354,2.781682695661272,0.09112973065930419,0.05205984995700419,0.03904680997948162,0.08362257946282625,7.584996291569301,191.94904436383928,19.27575138636998,270.45149666922435,0.46102764883211683,101592.55580357143,595.7077375139509
AFG,2015,3,10.099637712751116,-6.407834870474679,6.739077568054199,11.962016105651855,0.6622988496507917,38.52812685285296,2.8736240523202077,0.44031295643071644,0.20893158597755246,0.23144291620701551,0.11876328103244305,5.8710921832493375,219.94187709263392,21.676559039524623,250.2559770856585,0.2328727534706039,101997.22321428571,617.4905133928571
AFG,2015,4,3.729809147971017,-2.167107654469354,0.8577479720115662,6.37054443359375,0.4576867137636457,69.05134201049805,2.592613254274641,1.0272226105444133,0.19857191457413137,0.8285737996920943,0.2887563407421112,8.463431017739433,172.92186192103796,19.592574664524623,272.6240801130022,0.6811688584940774,102290.49553571429,561.6428527832031
AFG,2015,5,7.074687804494586,-4.250237916197095,0.07478800415992737,12.890219688415527,0.5094828052180154,51.37245069231306,2.692972081048148,0.19872573157772422,0.09841303544817492,0.10032807482821227,0.2680136766284704,7.702121666499546,264.48262459891185,27.764829090663365,254.02689906529017,0.30193009067858967,101959.75223214286,587.116694859096
AFG,2015,6,10.420247146061488,-2.9409652096884593,7.39973783493042,12.967911720275879,0.49909051827022005,45.893315996442524,2.6256421634129117,0.3866611008033942,0.22023339149018284,0.16648538955996628,0.24624256417155266,7.205680438450405,285.64252798897877,29.89573069981166,262.49415588378906,0.37969422180737766,101866.13392857143,764.3966238839286
AFG,2015,7,15.435659272330147,1.1935577977980887,11.817380905151367,18.168664932250977,0.4789455362728664,46.22096960885184,3.0392628397260393,0.44752704398706555,0.29785401932895184,0.149696103122551,0.2858099080622196,12.09503732408796,285.4533429827009,31.426294326782227,299.86100115094865,0.6013941594532558,101465.42633928571,900.2983049665179
AFG,2015,8,14.13571058000837,1.892437756061554,12.112987518310547,18.31163787841797,0.4849278373377664,52.55341066632952,3.6165948254721507,0.9041524739004672,0.5269435178488493,0.37720895593520254,0.331215962767601,12.606301443917411,256.3288094656808,29.367803846086776,309.4677211216518,0.738450152533395,101231.10044642857,1216.172398158482
AFG,2015,9,4.843518154961722,-3.5380178775106157,2.6181728839874268,6.686187744140625,0.39390444329806734,59.79784338814871,3.3078998497554233,0.9578350898809731,0.3591314502991736,0.598853622796014,0.4873442053794861,7.401172297341483,318.93846348353793,35.91066714695522,260.1713104248047,0.5372417824608939,101729.8828125,831.7414027622768
AFG,2015,10,9.695602893829346,-3.9279949154172624,5.313349723815918,11.653678894042969,0.3872393752847399,46.784711020333425,2.9676505838121687,0.5633600326254964,0.32652962394058704,0.2368188640102744,0.37891269475221634,7.299176352364676,375.2173069545201,40.6804210117885,263.44017464774,0.37376460433006287,101595.54464285714,1107.2754690987724
