iso3,iso_year,iso_week,temp_c,dewpoint_c,temp_min_c,temp_max_c,temp_range_c,humidity_pct,wind_ms,precip_mm,conv_precip_mm,ls_precip_mm,evap_mm,water_vapour,solar_wm2,uv_wm2,thermal_wm2,cloud_cover,msl_pa,blh_m
AFG,2013,1,2.076042279601097,-10.587672551472982,-0.3685745596885681,4.895487308502197,0.7452089389165243,43.57459259033203,2.4250097274780273,0.011828637681901455,0.0015304934931918979,0.010305835283361375,0.08845993503928185,4.092345237731934,203.1141789754232,19.729258855183918,215.1476262410482,0.12005804106593132,102177.12760416667,383.85764567057294
AFG,2013,2,7.770778860364642,-3.369456741426672,2.012392997741699,11.359702110290527,0.7893627115658352,51.88133076259068,3.34659401008061,0.6923368187126471,0.46934620117826853,0.2229675120433967,0.165023285895586,8.85106999533517,189.06499590192522,19.759227207728795,261.1378370012556,0.38547568661826,101741.90066964286,599.4329180036273
AFG,2013,3,3.8887174895831516,-11.479292052132744,-0.29665103554725647,6.609098434448242,0.6113774606159755,38.01787321908133,2.610581942967006,0.04190783330705017,0.01054425400798209,0.03135588840814307,0.15989245660603046,3.9087729454040527,239.78507559640067,23.831045423235214,222.56133815220423,0.3057020977139473,102171.98883928571,496.0868879045759
AFG,2013,4,11.099808420453753,-5.102076143026352,7.60294771194458,12.378689765930176,0.585984685591289,39.07730075291225,2.5829692908695767,0.07057959005032899,0.03257874522751081,0.037985463633958716,0.1516958847641945,7.255859102521624,252.0101601736886,25.97404534476144,259.6608232770647,0.2717758385198457,101943.25558035714,650.9478062220982
AFG,2013,5,11.502025468008858,1.2004443737013,7.123487949371338,13.502287864685059,0.5540850247655597,55.82534081595285,3.349872657230922,1.2876834032940678,0.6389541076796377,0.6486061998875812,0.25301332026720047,11.45417581285749,208.88257598876953,23.33989715576172,297.09584263392856,0.7211236953735352,101310.85714285714,809.5211356026786
AFG,2013,6,8.597075871058873,-6.622983625956944,3.389679193496704,11.182254791259766,0.4300376432282584,40.244038990565706,2.886655330657959,0.1529109114781022,0.06369621574413031,0.08916085958480835,0.37141623347997665,5.460525580814907,319.65907505580356,32.90728650774275,243.70562744140625,0.23319937448416436,102049.12388392857,669.1320364815848
AFG,2013,7,10.06477962221418,-1.8409106731414795,6.093577861785889,11.497858047485352,0.4229629465511867,49.57513645717076,2.5665358134678433,0.47490673757056356,0.31816958414856344,0.15667945729001076,0.35272325575351715,8.910780021122523,300.3612627301897,32.60977418082101,273.83521815708707,0.44916207236903055,101543.24776785714,753.4995378766741
AFG,2013,8,11.282020432608467,-0.6227865575679711,8.065985679626465,12.718568801879883,0.4724287050110953,50.643583570207866,2.6825075149536133,0.5914011269342154,0.3614810220897198,0.22990473336540163,0.3802214749157429,9.336442402430944,308.9835902622768,34.11582238333566,282.5669860839844,0.6027199923992157,101549.68191964286,870.8404279436384
AFG,2013,9,11.450030258723668,-2.5270708799362183,4.858341217041016,16.348203659057617,0.43294050438063486,46.412618909563335,3.3149590492248535,0.8973921241176868,0.3642651210839176,0.533119328905741,0.38373248651623726,8.630194868360247,344.14561244419644,38.118874958583284,277.45298985072543,0.4521340940679823,101903.43303571429,812.7506365094866
AFG,2013,10,14.956115995134626,-3.804122277668544,9.311867713928223,20.122329711914062,0.4666289687156677,36.51846585954939,3.5884599345070973,0.24450209208043816,0.1647049318999052,0.07984715171369317,0.3766239061951637,7.4901946272168844,405.3462437220982,43.31611197335379,273.74655369349887,0.3839002380679761,101613.57477678571,1053.805672781808
AFG,2013,11,16.194597380501882,0.10877574341637748,13.738364219665527,19.305404663085938,0.41440185053007944,42.10671888078962,2.9715030193328857,0.5909089157357812,0.5160108704003505,0.07499418104998767,0.4583786316215992,10.28928552355085,388.1233564104353,42.91878291538784,297.0584803989955,0.47120639043194906,101365.5859375,1486.9365234375
AFG,2013,12,16.07415063040597,2.168044992855617,10.702601432800293,20.511608123779297,0.403032015476908,49.69238608224051,3.5764801842825755,0.887978489510715,0.3980821290751919,0.4897963523399085,0.4662145972251892,11.571102142333984,358.16129629952565,40.11512211390904,308.82383510044644,0.6782066183430808,101034.109375,1373.3560355050224
AFG,2013,13,17.563624382019043,1.9945380304540907,13.806290626525879,20.504749298095703,0.3939297582421984,43.57685933794294,2.9347823347364153,0.6314169979887083,0.46259356872178614,0.16880804384709336,0.6071833707392216,11.288886070251465,411.3151550292969,45.69378934587751,304.06065586635043,0.5626161673239299,101273.97991071429,1270.0005144391741
AFG,2013,14,17.93241310119629,-1.0255346383367265,14.196544647216797,19.95430564880371,0.37407392263412476,34.81040137154715,3.251295839037214,0.24351766798645258,0.20458236732520163,0.03891606458637398,0.5013451650738716,9.825229304177421,440.12234933035717,47.757764543805806,296.4066249302455,0.4650176444223949,101268.27678571429,1575.7403041294642
AFG,2013,15,21.090631212506974,5.351164681570871,15.035226821899414,24.253210067749023,0.41384578176907133,43.87770516531808,2.6064768178122386,1.1051931828260422,0.9394307117909193,0.16574705764651299,0.7239187061786652,15.651483263288226,399.0049394880022,44.93458502633231,333.3807852608817,0.5676886183874947,101109.02901785714,1614.5901402064733
AFG,2013,16,22.131141117640905,1.9687391306672777,18.169748306274414,25.234004974365234,0.4058782969202314,33.905973979405,3.49455155645098,0.6045833515818231,0.5144342195708305,0.09009146130847512,0.6514347866177559,12.08850874219622,456.13050624302457,50.2220344543457,320.4440133231027,0.45394160066332134,100776.25223214286,2000.1060791015625
AFG,2013,17,21.224129268101283,0.8798572421073914,18.729822158813477,23.737863540649414,0.4730951615742275,36.38876097542899,4.057164362498692,1.2968124896287918,1.1507503427565098,0.14601984154433012,0.6074381396174431,12.231434004647392,431.03392246791293,47.78205926077707,323.5595485142299,0.5637131716523852,101076.80357142857,2146.874180385045
